Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
123076000;891900441:1;E.S.E. Hospital Departamental San Rafael - Zarzal;76;000;00869
123081000;800231215:1;E.S.E. Hospital de Sarare - Saravena;81;736;01103
123125000;890680025:1;E.S.E. Hospital San Rafael - Fusagasugá;25;000;01030
123147000;819002025:4;E.S.E. Hospital Santander Herrera  - Pivijay;47;000;01101
123168000;890203436:9;E.S.E. Hospital San Juan de Dios - Lebrija;68;406;00998
123173000;890706833:9;E.S.E. Hospital Dptal. Federico Lleras Acosta - Ibagué;73;000;01177
123176000;805012896:4;Instituto del Deporte, la Educación Física y la Recreación del Valle del Cauca;76;000;02612
123215000;820005389:7;E.S.E. Hospital Regional de Chiquinquirá;15;000;01342
123225000;899999163:1;E.S.E. Hospital San Francisco - Gachetá;25;000;00980
123247000;891780185:2;E.S.E. Hospital Fernando Troconis;47;000;00879
123281000;800114869:5;Instituto de Tránsito y Transportes de Arauca;81;000;02597
123305000;890985405:5;E.S.E. Centro de Rehabilitación Integral en Salud Mental de Antioquia;05;000;00668
123315000;826002304:1;E.S.E. Hospital Especial de Cubará;15;000;01185
123347000;819001483:1;E.S.E. Hospital Fray Luis de León - Plato;47;000;01190
123350000;892000501:1;E.S.E. Hospital Departamental de Villavicencio;50;000;01161
123373000;800025221:1;E.S.E. Hospital San Isidro - Alpujarra;73;024;01385
123408000;800115102:1;Instituto de Tránsito del Atlántico;08;000;02586
123415000;891800395:1;E.S.E. Hospital Regional de Moniquirá;15;000;01346
123447000;819000626:1;Hospital Nuestra Señora Santa Ana;47;707;02450
123468000;890203563:6;E.S.E. Hospital San Rafael - Oiba;68;500;01039
123473000;890702408:3;E.S.E. Hospital San Antonio - Ambalema;73;030;00954
123566001;800231235:7;E.S.E. Hospital Universitario San Jorge - Pereira;66;000;01460
123573000;800163519:1;E.S.E. Hospital San Juan de Dios  - Anzoátegui;73;043;00996
123605000;890905177:9;E.S.E. Hospital la María - Medellín;05;000;00902
123613000;800115096:3;Fondo de Transportes y Tránsito de Bolívar - En Liquidación;13;000;02266
123615000;891801039:7;Lotería de Boyacá;15;000;02922
123618000;891190167:8;Instituto Departamental de Cultura, Deporte y Turismo del Caquetá;18;000;02620
123747000;819000843:3;Instituto Departamental para la Recreación y el Deporte;47;000;02641
123805000;890980643:9;E.S.E. Hospital San Juan de Dios - Abejorral;05;002;01000
123850000;800047635:1;Instituto Departamental de Tránsito y Transporte;50;000;02636
123873000;890703266:9;E.S.E. Hospital Nuestra Señora de Lourdes - Ataco;73;067;00928
123918000;891180098:5;E.S.E. Hospital Departamental María Inmaculada ;18;000;02451
123925000;890680027:4;E.S.E. Hospital Pedro León - La Mesa;25;000;00941
123947000;819004503:2;E.S.E. Centro de Salud de Zapayán;47;000;00731
123952000;891280001:0;Instituto Departamental de Salud de Nariño;52;000;02632
123968000;890204360:2;Hospital San Antonio - Rionegro;68;615;02435
123973000;890701078:1;E.S.E. Hospital Santa Lucía - Cajamarca;73;124;01092
124005000;800029509:5;E.S.E. Hospital Felipe Arbeláez - Alejandría;05;021;00878
124008000;890103002:7;E.S.E. Hospital Local - Baranoa;08;078;01227
124047000;819003618:6;E.S.E. Hospital Local de Algarrobo;47;000;01233
124050000;800037979:7;E.S.E. Hospital Local - Puerto López;50;573;01272
124073000;890701459:4;E.S.E. Hospital Dptal. San Juan Bautista - Chaparral;73;000;01175
124108000;900017892:2;E.S.E. Hospital Local de Campo de La Cruz;08;137;01236
124147000;819003632:1;E.S.E. Hospital Local de Zona Bananera;47;000;01255
124168000;890203222:1;Hospital San José - San Andrés;68;669;02453
124173000;890702241:0;E.S.E. Hospital Nuestra Señora del Carmen - Carmen de Apicalá;73;148;00929
124205000;890906346:1;E.S.E. Hospital San Fernando - Amagá;05;030;00978
124208000;890103025:6;E.S.E. Hospital Local - Luruaco;08;421;01262
124247000;819003462:4;E.S.E. Hospital Local de Concordia;47;000;01239
124250000;892000264:4;E.S.E. Hospital Regional - Acacías;50;006;01339
124266000;891412134:1;E.S.E. Hospital Mental de Risaralda - Pereira;66;000;01300
124273000;800031724:9;E.S.E. Hospital Santo Domingo - Casabianca;73;152;01102
124305000;890982101:8;E.S.E. Hospital el Carmen - Amalfi;05;031;00873
124308000;890103406:9;E.S.E. Hospital de Puerto Colombia;08;573;01138
124313000;806001061:8;E.S.E. Clínica de Maternidad Rafael Calvo C.;13;000;00841
124325000;800099860:5;E.S.E. Hospital San Rafael - Pacho;25;000;01036
124341000;891180268:0;E.S.E. Hospital Departamental Hernando Moncaleano Perdomo - Neiva;41;000;01153
124350000;800037202:3;E.S.E. Hospital Local - Guamal;50;318;01258
124366000;891409017:5;E.S.E. Hospital San Vicente de Paul - Apía;66;045;01066
124373000;890704495:3;E.S.E. Hospital San Roque - Coyaima;73;217;01052
124405000;890980814:1;E.S.E. Hospital San Rafael - Andes;05;034;01040
124408000;890103127:9;E.S.E. Hospital Departamental de Sabanalarga;08;000;01160
124441000;891180147:8;E.S.E. Hospital San Antonio;41;001;01371
124450000;892000458:6;E.S.E. Hospital - San Martín;50;689;01023
124466000;891411665:4;E.S.E. Hospital Cristo Rey - Balboa;66;075;00866
124473000;890702080:1;E.S.E. Hospital Federico Arbeláez - Cunday;73;226;00877
124485000;891855029:5;E.S.E. Hospital Regional de la Orinoquía;85;001;01462
124486000;846003357:7;E.S.E. Hospital Jorge Julio Guzmán;86;000;01208
124505000;890980959:0;E.S.E. Hospital la Misericordia - Angelópolis;05;036;00906
124508000;802009766:3;E.S.E. Hospital Departamental Juan Domínguez Romero de Soledad;08;000;01162
124515000;891800982:3;E.S.E. Centro de Rehabilitación Integral de Boyacá -Tunja;15;001;00667
124525000;860023999:1;E.S.E. Hospital San Vicente de Paul - San Juan de Ríoseco;25;662;01075
124541000;891180238:1;E.S.E. Hospital San Carlos - Aipe;41;016;00971
124550000;800037021:7;E.S.E. Hospital Regional  - Granada;50;000;01351
124552000;800118954:1;Universidad de Nariño;52;000;03691
124554000;807004151:1;Instituto de Deportes del Departamento Norte de Santander;54;000;02547
124566000;800099124:2;E.S.E. Hospital San José - La Celia;66;383;00991
124573000;890700568:4;E.S.E. Hospital San Rafael - Dolores;73;236;01032
124585000;844000386:1;Fondo Mixto para la Promoción de la Cultura y las Artes del Casanare - En Liquidación;85;000;02305
124605000;890982183:1;E.S.E. Hospital San Rafael - Angostura;05;038;01041
124608000;800174123:6;E.S.E. Hospital de Santo Tomás;08;685;01142
124641000;813001653:3;E.S.E. Hospital Luis Felipe Cabrera - Algeciras;41;020;01292
124652000;891200638:1;Centro de Habilitación del Niño;52;000;00360
124654000;890500641:6;Lotería de Cúcuta;54;000;02923
124666000;891411663:1;E.S.E. Hospital Santa Mónica - Dosquebradas;66;170;01097
124668000;890203887:7;E.S.E. Hospital San Roque - Simacota;68;745;01055
124673000;890701033:0;E.S.E. Hospital Dptal. San Rafael - Espinal;73;000;01179
124686000;846000474:7;E.S.E. Hospital de Orito - Orito;86;000;01135
124705000;890982138:1;E.S.E. Hospital San Juan de Dios - Anorí;05;040;01001
124715000;891801069:8;Instituto de Tránsito de Boyacá;15;000;02585
124717000;800114312:5;Dirección Seccional de Salud de Caldas;17;000;00615
124741000;891180159:6;E.S.E. Hospital Tulia Durán de Borrero - Baraya;41;078;01107
124754000;890500890:3;Instituto Departamental de Salud de Norte de Santander;54;000;02633
124766000;891410661:0;E.S.E. Hospital Santa Ana - Guática;66;318;01081
124773000;800193490:5;E.S.E. Hospital Santa Ana - Falán;73;270;01080
124805000;890982264:1;E.S.E. Hospital Regional San Juan de Dios - Santafé de Antioquia;05;042;01333
124825000;800006850:3;E.S.E. Hospital Mario Gaitán Yanguas - Soacha;25;000;00920
124841000;891180039:0;E.S.E. Hospital Nuestra Señora del Rosario - Campoalegre;41;132;00934
124868000;890203373:3;E.S.E. Hospital Caicedo Flórez - Suaita;68;770;01116
124873000;890700901:4;E.S.E. Hospital San Vicente de Paul - Fresno;73;283;01061
124876000;891900853:0;Universidad Central del Valle del Cauca;76;000;03681
124905000;890397282:3;E.S.E. Hospital San Francisco de Asís - Anzá;05;044;00982
124917000;800107181:1;Tribunal de Ética Médica de Caldas;17;000;03604
124917001;800155633:1;E.S.E. Hospital de Caldas;17;001;01125
124941000;891180026:5;E.S.E. Hospital Departamental San Vicente de Paul - Garzón;41;000;01156
124968000;890205655:4;E.S.E. Hospital San José;68;855;01387
124973000;890701715:5;E.S.E. Hospital San Antonio - Guamo;73;319;00953
125008000;800253167:9;E.S.E. Hospital Universitario Cari;08;000;01457
125041000;891180065:2;E.S.E. Hospital Gigante;41;306;01194
125066000;891401643:1;E.S.E. Hospital San Pedro y San Pablo - La Virginia;66;400;01029
125073000;890700907:8;E.S.E. Hospital San Antonio - Herveo;73;347;00955
125105000;890982134:0;E.S.E. Hospital Pedro Nel Cardona - Arboletes;05;051;00942
125115000;891800231:0;E.S.E. Hospital San Rafael de Tunja;15;000;01426
125120000;892300445:8;E.S.E. Hospital José David Padilla Villafañe - Aguachica;20;011;01210
125141000;891103968:1;E.S.E. Hospital María Auxiliadora - Íquira;41;357;00918
125152000;891200528:8;E.S.E. Hospital Departamental de Nariño;52;000;00867
125173000;890700666:8;E.S.E. Hospital San Juan de Dios - Honda;73;000;01407
125205000;890981851:9;E.S.E. Hospital San Julián - Argelia;05;055;01019
125220000;892300358:5;E.S.E. Hospital Agustín Codazzi;20;013;01112
125241000;891180117:7;E.S.E. Hospital Departamental San Antonio de Padua - La Plata;41;000;01155
125266000;891412126:0;E.S.E. Hospital San Vicente de Paul - Mistrató;66;456;01070
125268000;890200965:1;E.S.E. Hospital San Vicente de Paul - Onzaga;68;000;01436
125273000;890702190:3;Hospital Sumapaz - Icononzo;73;352;02444
125286000;891200679:1;E.S.E. Hospital José María Hernández - Mocoa;86;001;00894
125305000;890982153:0;E.S.E. Hospital San Martín - Armenia;05;059;01022
125308000;802006728:1;E.S.E. Hospital Niño Jesús - Barranquilla;08;000;01307
125320000;892300179:3;E.S.E. Hospital La Inmaculada - Chimichagua;20;175;01214
125325000;899999147:3;E.S.E. Hospital el Salvador de Ubaté;25;000;00874
125341000;891180091:4;E.S.E. Hospital San Francisco de Asís - Palermo;41;524;00983
125354000;890500622:6;Universidad Francisco de Paula Santander;54;000;03679
125366000;891409025:4;E.S.E. Hospital San Rafael - Pueblorrico;66;572;01047
125368000;900066345:4;E.S.E. Hospital Local de Piedecuesta;68;000;01245
125386000;891201845:2;E.S.E. Hospital Pio XII - Colón;86;219;00945
125405000;890905193:7;E.S.E. Hospital San Vicente de Paul - Barbosa;05;079;01067
125420000;800119945:1;E.S.E. Hospital San Roque de el Copey;20;238;01431
125425000;899999150:6;E.S.E. Hospital Santa Bárbara  - Vergara;25;862;01085
125441000;891180134:2;E.S.E. Hospital Departamental San Antonio - Pitalito;41;000;01154
125454000;890501510:4;Universidad de Pamplona;54;000;03692
125466000;891480036:6;E.S.E. Hospital San Vicente de Paul - Santa Rosa de Cabal;66;682;01076
125468000;900066347:9;E.S.E. Hospital Regional de San Gil;68;000;01347
125473000;890701718:1;E.S.E. Hospital Dptal. Regional de el Líbano;73;000;01178
125476000;891900438:7;E.S.E. Hospital San Vicente de Paul - Alcalá;76;020;01064
125505000;890985703:5;E.S.E. Hospital Marco Fidel Suárez - Bello;05;000;00915
125541000;891180113:8;E.S.E. Hospital Arsenio Repizo Vanegas - San Agustín;41;668;00860
125550000;822002510:6;Instituto de Deporte y Recreación del Meta;50;000;02545
125568000;900067136:6;E.S.E. Hospital Regional de Vélez;68;000;01349
125573000;890706067:3;E.S.E. Hospital San José - Mariquita;73;443;00992
125576000;891900390:2;E.S.E. Hospital San Vicente Ferrer - Andalucía;76;036;01078
125605000;890982065:0;E.S.E. Hospital Nuestra Señora del Rosario - Belmira;05;086;00933
125613000;806005353:1;Instituto Departamental de Deportes y Recreación de Bolívar;13;000;02628
125641000;891180190:5;E.S.E. Hospital Nuestra Señora de Fátima - Suaza;41;770;00925
125673000;890702369:4;E.S.E. Hospital Luis Pasteur - Melgar;73;449;00912
125676000;891900446:6;E.S.E. Hospital Santa Ana de los Caballeros - Ansermanuevo;76;041;01083
125705000;890981494:2;E.S.E. Hospital San Antonio - Betania;05;091;00957
125741000;891180232:6;E.S.E. Hospital San Antonio - Tarquí;41;791;00965
125773000;800182136:5;E.S.E. Hospital San Antonio - Natagaima;73;483;00956
125776000;891901101:5;E.S.E. Hospital Pio XII - Argelia;76;054;00944
125805000;890982116:8;E.S.E. Hospital Germán Vélez Gutiérrez - Betulia;05;093;00884
125825000;899999107:9;E.P.S. Convida;11;000;00627
125841000;891103889:6;E.S.E. Hospital Santa Teresa - Tesalia;41;797;01449
125852000;891200445:5;Hospital San Antonio - Barbacoas;52;079;02436
125868000;804004370:5;Instituto Departamental de Recreación y Deportes;68;000;02631
125873000;890700967:1;E.S.E. Hospital San José - Ortega;73;504;00988
125876000;891900414:0;E.S.E. Hospital Santa Ana - Bolívar;76;100;01079
125905000;890907241:1;E.S.E. Hospital Regional la Merced - Ciudad Bolívar;05;101;01330
125915000;891800611:6;Hospital San Antonio - Soatá;15;753;02437
125941000;891180198:3;E.S.E. Hospital San Antonio - Timaná;41;807;00966
125952000;891201108:2;Hospital Sagrado Corazón de Jesús - El Charco;52;250;02434
125973000;890704555:0;E.S.E. Hospital Planadas;73;555;00946
126005000;800044320:3;E.S.E. Hospital Sagrado Corazón de Jesús - Briceño;05;107;00949
126025000;860015929:2;E.S.E. Hospital Salazar de Villeta;25;000;01368
126052000;800084362:3;E.S.E. Hospital Civil Regional - Ipiales;52;356;00864
126073000;890701490:3;E.S.E. Hospital San Vicente de Paul - Prado;73;563;01063
126076000;891900650:2;E.S.E. Hospital San Bernabé - Bugalagrande;76;113;00968
126086000;846001620:0;E.S.E Hospital San Gabriel Arcángel;86;000;00364
126105000;890983843:9;E.S.E. Hospital San Antonio - Buriticá;05;113;00958
126115000;891855438:4;E.S.E. Hospital Regional de Duitama;15;000;01343
126117000;800139366:0;E.S.E. Hospital Geriátrico San Isidro - Manizales;17;001;01192
126152000;891201410:2;E.S.E. Hospital el Buen Samaritano - La Cruz;52;378;00872
126173000;890701353:2;E.S.E. Hospital Regional la Candelaria - Purificación;73;000;01329
126176000;891900356:1;E.S.E. Hospital Santander - Caicedonia;76;122;01100
126205000;890982430:6;E.S.E. Hospital Isabel la Católica - Cáceres;05;120;00891
126252000;891200952:8;E.S.E. Hospital Eduardo Santos - La Unión;52;399;00871
126254000;890500810:4;E.S.E. Hospital Mental Rudesindo Soto;54;000;01302
126263000;890001536:1;Instituto Departamental de Tránsito del Quindío;63;000;02635
126273000;890700694:4;E.S.E. Hospital María Inmaculada - Rioblanco;73;616;00919
126276000;891380184:9;E.S.E. Hospital Local Candelaria;76;130;01229
126305000;800037244:2;E.S.E. Hospital Guillermo Gaviria Correa - Caicedo;05;125;00886
126317000;890801099:5;E.S.E. Hospital Santa Sofía - Caldas;17;000;01098
126323000;891079999:5;E.S.E. Hospital San Jerónimo;23;000;01386
126352000;891200622:2;E.S.E. Hospital Lorencita Villegas - Samaniego;52;678;00911
126373000;890701435:8;Hospital Santa Lucía - Roncesvalles;73;622;02443
126405000;890907215:1;E.S.E. Hospital Regional San Vicente de Paul - Caldas;05;000;01337
126415000;891855492:2;E.S.E. Salud Aquitania;15;047;01513
126423000;812000317:5;E.S.E. Hospital San José - Tierralta;23;807;01393
126441000;800236777:1;Fondo Mixto de Promoción de la Cultura y las Artes del Huila;41;000;02296
126452000;891200248:0;E.S.E. Hospital Clarita Santos - Sandoná;52;683;00865
126473000;809005719:4;E.S.E. Hospital San Vicente - Rovira;73;624;01060
126476000;890305496:9;E.S.E. Hospital José Rufino Vivas - Dagua;76;233;00895
126505000;890985457:8;E.S.E. Hospital Sagrada Familia - Campamento;05;134;00948
126523000;812000300:0;E.S.E. Sagrado Corazón de Jesús - Valencia;23;855;01512
126552000;891200543:9;E.S.E. Hospital San Carlos - San Pablo;52;693;00973
126563000;890000600:9;E.S.E. Hospital La Misericordia - Calarcá;63;130;00907
126573000;890701300:2;Hospital San Carlos - Saldaña;73;671;02438
126576000;891901082:3;E.S.E. Hospital San Rafael - El Águila;76;243;01033
126595000;832000825:8;Instituto Departamental de Deportes del Guaviare;95;000;02626
126605000;890980784:9;E.S.E. Hospital San Carlos - Cañasgordas;05;138;00972
126652000;800179870:2;E.S.E. Hospital San Andrés - Tumaco;52;835;00952
126663000;890000432:8;Universidad del Quindío;63;000;03697
126673000;890701922:3;Hospital La Misericordia - San Antonio;73;675;02432
126676000;891900887:0;E.S.E. Hospital Santa Catalina - El Cairo;76;246;01086
126705000;890981266:1;E.S.E. Hospital Pio X - Caracolí;05;142;00943
126773000;890701543:5;E.S.E. Hospital Carlos Torrente Llanos - Santa Isabel;73;686;00863
